467	485	418
466	482	422
464	482	413
466	483	420
468	487	413
471	483	417
463	484	415
465	485	407
462	484	416
460	483	412
461	478	413
462	478	409
462	485	407
462	473	413
458	482	407
458	472	409
451	472	405
451	472	399
455	468	407
449	467	406
451	464	400
453	463	400
440	466	394
450	464	397
444	466	399
449	461	397
444	466	405
445	462	398
451	457	399
443	469	393
455	465	395
445	466	403
470	494	422
478	490	429
476	501	432
488	486	437
486	511	443
492	510	453
501	524	452
511	527	463
517	540	475
518	545	472
532	550	489
540	562	491
547	571	508
553	577	510
572	588	519
574	596	529
658	687	628
674	699	630
690	710	644
696	726	657
708	730	669
719	749	684
741	755	700
746	771	706
762	780	717
770	794	736
787	791	748
792	789	766
790	792	770
794	792	783
792	793	795
795	791	795
792	790	796
793	794	793
797	790	795
789	794	793
795	789	791
791	793	793
795	790	796
792	792	794
794	792	796
793	793	793
792	790	796
789	795	794
796	788	791
794	797	796
789	793	791
794	790	796
790	791	795
790	794	793
794	791	793
789	793	794
795	792	794
792	792	791
791	795	796
793	793	794
794	793	795
793	793	794
794	794	797
793	794	797
793	793	795
793	793	797
794	793	794
795	794	796
795	795	793
787	791	794
792	795	793
827	789	795
790	791	794
794	791	793
791	793	793
796	791	794
792	794	794
790	792	792
793	792	793
789	791	793
790	790	795
792	791	791
793	791	798
792	793	792
789	790	794
790	791	794
793	794	795
793	792	794
795	792	797
794	793	798
793	793	793
793	793	795
794	791	795
792	797	796
792	793	798
794	793	796
793	795	793
793	791	798
790	794	793
792	791	797
791	793	794
796	790	794
792	796	795
793	789	790
792	795	794
792	790	793
793	793	794
789	792	793
791	795	792
788	795	795
790	790	791
792	791	793
791	789	797
792	794	793
795	790	795
791	795	795
794	793	796
793	794	795
792	793	794
794	793	795
793	793	794
793	792	799
794	790	797
792	793	794
795	797	797
792	794	796
789	794	792
794	790	795
791	792	792
792	789	795
792	793	794
794	793	794
793	791	793
794	790	796
790	791	794
793	792	789
792	790	792
794	791	792
792	791	795
789	792	794
791	791	796
792	792	792
791	791	794
790	796	794
797	793	796
791	793	793
794	791	797
791	795	794
793	791	795
793	794	795
792	792	794
793	793	795
793	791	797
792	792	795
794	791	796
790	794	797
793	792	794
794	793	795
793	792	793
794	790	795
794	794	796
793	793	795
795	795	794
793	794	796
792	793	793
795	791	791
792	794	793
792	793	791
792	793	795
793	792	791
793	793	798
795	792	790
795	794	794
793	792	793
797	793	796
791	792	793
794	789	793
789	792	793
791	790	797
790	794	794
794	790	795
791	793	795
794	791	795
793	795	795
792	791	795
793	793	794
794	789	798
794	796	792
793	793	794
790	793	793
795	793	792
793	792	796
792	789	790
792	791	787
789	791	782
792	790	780
796	791	736
789	787	733
779	791	727
777	788	720
774	790	718
770	781	724
757	775	705
762	771	707
756	774	699
748	767	701
739	759	690
743	756	693
736	756	688
732	750	680
729	737	676
719	737	665
692	707	632
688	699	641
683	701	624
684	696	624
672	690	616
658	680	612
667	678	615
656	675	604
664	670	602
650	672	596
648	660	593
639	664	597
636	653	587
638	655	589
635	647	575
632	644	580
598	612	550
591	617	541
590	604	542
587	605	536
584	598	531
571	599	528
578	587	528
573	584	517
567	585	511
566	583	510
549	580	503
556	566	504
542	565	493
541	557	494
543	560	495
536	555	482
509	523	459
503	528	454
505	522	453
495	515	447
500	511	443
489	511	441
487	500	433
482	498	433
474	501	425
474	489	420
467	491	424
466	488	406
462	483	413
452	478	401
457	471	404
452	471	398
421	443	371
420	434	372
420	439	371
412	429	358
415	430	361
402	424	350
407	417	353
396	418	341
391	411	338
386	412	333
382	405	333
382	399	335
371	395	321
375	389	318
373	389	318
367	384	312
341	359	291
337	358	280
332	349	289
323	345	280
329	338	269
320	333	271
314	337	262
319	333	261
313	333	260
309	324	250
305	319	251
298	318	246
294	308	248
289	313	235
293	299	236
286	305	239
255	281	207
260	276	211
251	269	200
254	268	198
239	267	192
243	264	197
234	262	184
235	252	187
231	248	177
231	243	179
220	244	171
224	238	168
215	240	167
212	228	156
211	227	160
207	226	155
195	206	136
186	206	136
183	204	132
175	200	131
182	193	127
169	195	125
173	189	118
169	186	120
166	184	120
167	179	115
159	183	111
159	175	107
159	178	96
151	170	100
147	167	90
144	160	94
131	148	78
129	140	84
123	144	69
125	135	72
120	141	67
123	137	68
111	137	65
115	140	67
113	136	58
110	127	64
111	127	56
111	123	60
108	125	48
102	122	54
100	119	47
104	110	49
82	104	36
89	103	35
83	102	32
85	101	38
82	95	34
74	100	32
80	96	30
77	93	21
69	91	25
73	88	20
68	90	17
70	90	25
71	90	16
75	87	19
66	86	19
61	82	11
59	76	7
55	77	7
58	68	4
52	75	7
55	76	6
57	74	5
47	73	1
49	75	4
57	67	2
49	67	0
49	67	0
53	70	4
50	69	0
46	66	0
45	62	0
45	61	0
46	54	0
46	56	0
42	59	0
35	58	0
41	53	0
43	53	0
33	51	0
36	55	0
37	52	0
39	55	0
38	55	0
37	55	0
33	53	0
31	55	0
33	51	0
39	51	0
31	47	0
27	50	0
32	48	0
28	50	0
25	51	0
34	41	0
33	49	0
24	46	0
21	45	0
25	41	0
26	44	0
28	44	0
26	38	0
26	43	0
25	41	0
26	38	0
24	38	0
26	41	0
29	41	0
24	41	0
20	39	0
28	46	0
22	37	0
27	41	0
18	41	0
25	42	0
26	44	0
24	39	0
24	41	0
22	47	0
25	40	0
27	43	0
30	48	0
36	48	0
38	48	0
27	48	0
35	51	0
34	46	0
31	48	0
36	53	0
31	58	0
30	53	0
33	49	0
36	47	0
40	54	0
33	54	0
36	50	0
37	50	0
50	56	0
42	63	0
51	58	0
47	64	0
41	67	0
42	59	0
